unique_id	maker	name	description	unified_genre	price
ACR_acer-kg241yp6bip	Acer	Acer 23.8インチ フルHD 144Hz 1ms(VRB) IPS 非光沢 sRGB 99% AMD FreeSync ブラックブースト VRB対応 ブルーライト低減 HDMI 1.4 DisplayPort v1.2 ゲームビューテクノロジー Acer Display Widget 6軸カラー調整 VESAマウント対応 Nitro ゲーミングモニター KG241YP6bip	・パネルサイズ：23.8インチ / ・解像度：1920×1080、フルHD、16:9 / ・液晶パネル方式：IPS、非光沢、バックライト: LED / ・表示色：約1,677万色 / ・色再現性：sRGB 99% / ・輝度：250 cd/㎡ / ・コントラスト：100000000:1 (ACM/最大)、1500:1(通常) / ・応答速度：1ms(VRB) / ・入力周波数（垂直）：48Hz-144Hz(HDMI/DisplayPort) / ・入力端子：HDMI 1.4×1、DisplayPort v1.2×1 / ・その他機能：AMD FreeSync、ブルーライトシールド、フリッカーレス / ・PIP/PBP：非対応 / ・スピーカー：非搭載 / ・ヘッドホン端子：非搭載 / ・音声入力端子：非搭載 / ・調整機能：チルト角 上25° /下5° / ・VESAマウント：対応 (100mm x 100mm) / ・寸法・質量：（W) × (H) × (D) mm 約540×423×210 (540×319×50 スタンドなし) 、約3.0kg（約2.6kg スタンドなし） / ・スタンド幅：約220mm / ・付属品：HDMIケーブル（1.5m)、電源ケーブル（1.5m）、セットアップガイド、安全に関するご注意、台座、支柱、保証書、修理依頼書 / ・保証：3年（パネル・バックライトユニットは1年）	monitor	13980
ACR_acer-xv270uf3bmiiprx	Acer	Acer 27インチ WQHD IPS 非光沢 エルゴスタンド 320Hz 0.5ms(GTG)  AMD FreeSync Premium 10億7000万色 DCI-P3 90% HDR10 ブルーライトシールド HDMI 2.1 DisplayPort v1.4 スピーカー・ヘッドホン VESA Nitro ゲーミングモニター 3年保証(パネルは1年) XV270UF3bmiiprx	・パネルサイズ：27インチ / ・解像度：2560×1440、WQHD、16:9 / ・液晶パネル方式：IPS、非光沢、バックライト：LED / ・表示色：約10億7000万色（8bit+FRC） / ・色再現性：DCI-P3 90% / ・輝度：250 cd/㎡ / ・コントラスト：100000000:1 (ACM/最大)、1000:1(通常) / ・応答速度：1ms / 0.5ms (GTG, Min.) / ・入力周波数（垂直）：48Hz-320Hz(HDMI/DisplayPort) / ・入力端子：HDMI 2.1×2、DisplayPort v1.4×1 / ・その他機能：AMD FreeSync Premium、HDR10、ブルーライトシールド、フリッカーレス / ・PIP/PBP：非対応 / ・スピーカー：2W + 2W ステレオスピーカー / ・ヘッドホン端子：搭載 / ・調整機能：チルト角 上25° /下5°、スイベル（左右首振り）機能 右20° / 左 20°、ピボッド機能 時計回り90° / 反時計回り90°、高さ調整機能 最大150mm / ・VESAマウント：対応 (100 x 100mm) / ・寸法・質量：（W）×（H）×（D）mm 約614×405～550×247 (614×367×69 スタンドなし) 、約5.8kg（スタンドあり）約4.2kg（スタンドなし） / ・スタンド幅：約457mm / ・付属品：HDMI（2.1対応）ケーブル（1.5m）、電源ケーブル（1.8m）、セットアップガイド、安全に関するご注意、台座、支柱、保証書、修理依頼書 / ・保証：3年（パネル・バックライトユニットは1年）	monitor	36680
ACR_acer-kg251qx3bmiipx	Acer	Acer 24.5インチ フルHD 200Hz 0.5ms(GTG) 広視野角 VA 非光沢 sRGB 99% AMD FreeSync Premium HDR10 ブラックブースト VRB対応 ブルーライト低減 HDMI 2.0 DisplayPort v1.2 Acer Display Widget Nitro ゲーミングモニター 3年保証(パネルは1年) KG251QX3bmiipx	・パネルサイズ：24.5インチ / ・解像度：1920×1080、フルHD、16:9 / ・液晶パネル方式：VA、非光沢、バックライト: LED / ・表示色：約1,677万色 / ・色再現性：sRGB 99% / ・輝度：250 cd/㎡ / ・コントラスト：100000000:1 (ACM/最大)、3500:1(通常) / ・応答速度：2ms (GTG) / 0.5ms (GTG, Min.) / ・入力周波数（垂直）：48-200Hz(HDMI/DisplayPort) / ・入力端子：HDMI 2.0×2、DisplayPort v1.2×1 / ・その他機能：AMD FreeSync Premium、HDR10、ブルーライトシールド、フリッカーレス / ・PIP/PBP：非対応 / ・スピーカー：2W + 2W ステレオスピーカー / ・ヘッドホン端子：搭載 / ・音声入力端子：搭載 / ・調整機能：チルト角 上25° /下5° / ・VESAマウント：対応 (100mm x 100mm) / ・寸法・質量：（W) × (H) × (D) mm 約557×414×210 (557×332×47 スタンドなし) 、約3.4kg（約3.0kg スタンドなし） / ・スタンド幅：約220mm / ・付属品：HDMIケーブル（1.5m)、電源ケーブル（1.5m）、セットアップガイド、安全に関するご注意、台座、支柱、ネジ（2本）、保証書、修理依頼書 / ・保証：3年（パネル・バックライトユニットは1年）	monitor	16980
ACR_acer-kg241yx3bmipx	Acer	Acer 23.8インチ フルHD 200Hz 0.5ms(GTG) 広視野角 VA 非光沢 sRGB 99% AMD FreeSync Premium HDR10 ブラックブースト VRB対応 ブルーライト低減 HDMI 2.0 DisplayPort v1.4 Acer Display Widget Nitro ゲーミングモニター 3年保証(パネルは1年) KG241YX3bmipx	・パネルサイズ：23.8インチ / ・解像度：1920×1080、フルHD、16:9 / ・液晶パネル方式：VA、非光沢、バックライト: LED / ・表示色：約1,677万色 / ・色再現性：sRGB 99% / ・輝度：300 cd/㎡ / ・コントラスト：100000000:1 (ACM/最大)、3000:1(通常) / ・応答速度：2ms (GTG) / 0.5ms (GTG, Min.) / ・入力周波数（垂直）：48-200Hz(HDMI/DisplayPort) / ・入力端子：HDMI 2.0×1、DisplayPort v1.4×1 / ・その他機能：AMD FreeSync Premium、HDR10、ブルーライトシールド、フリッカーレス / ・PIP/PBP：非対応 / ・スピーカー：2W + 2W ステレオスピーカー / ・ヘッドホン端子：搭載 / ・音声入力端子：非搭載 / ・調整機能：チルト角 上25° /下5° / ・VESAマウント：対応 (100mm x 100mm) / ・寸法・質量：（W) × (H) × (D) mm 約539×410×210 (539×325×49 スタンドなし) 、約3.1kg（約2.7kg スタンドなし） / ・スタンド幅：約220mm / ・付属品：HDMIケーブル（1.5m)、ACアダプター、セットアップガイド、安全に関するご注意、台座、支柱、保証書、修理依頼書 / ・保証：3年（パネル・バックライトユニットは1年）	monitor	14980
ACR_acer-eb321hqud3bmiiprx	Acer	Acer 31.5インチ WQHD IPS 100Hz 1ms(VRB) 非光沢 10億7000万色 DCI-P3 90% AMD Adaptive-Sync HDR10 ブルーライトシールドプロ リモコン付 HDMI 2.0 DisplayPort v1.2 スピーカー・ヘッドホン端子 スタンダードモニター 3年保証(パネルは1年) EB321HQUD3bmiiprx	【パネルサイズ】31.5インチ / 【最大解像度】2560×1440、WQHD、16:9 / 【液晶パネル方式】IPS、非光沢、バックライト: LED / 【色再現性】DCI-P3 90% / 【表示色】約10億7000万色（8bit+FRC） / 【輝度】250 cd/㎡ / 【コントラスト比（最大）】100000000:1 / 【コントラスト比（通常）】1000:1 / 【入力周波数（垂直)】49Hz-100Hz(HDMI/DisplayPort) / 【応答速度】1ms(VRB) / 【入力端子1】HDMI 2.0×2 / 【入力端子2】DisplayPort v1.2×1 / 【FreeSync】非対応 / 【HDR】HDR10 / 【ブルーライト軽減】ブルーライトシールド プロ / 【フリッカー軽減】フリッカーレス / 【その他機能】Adaptive-Sync / 【PIP/PBP】非対応 / 【スピーカー】2W + 2W ステレオスピーカー / 【ヘッドホン端子】搭載 / 【チルト角】上35° / 下5° / 【VESAマウント（壁掛け）】100×100mm 対応 / 【寸法・質量】 / （W）×（H）×（D）mm　約714×457~607×270、（約714×424×56 スタンドなし）、約9.2kg (スタンドあり）、約6.4kg (スタンドなし） / 【スタンド幅】 約直径 約 270 mm / 【付属品】HDMIケーブル（1.5m）、電源ケーブル（1.5m）、セットアップガイド、安全に関するご注意、台座、支柱、保証書、修理依頼書、リモコン（単4形電池2本（試供品）付き） / 【保証期間】3年（パネル・バックライトユニットは1年）	monitor	36880
ACR_acer-vg250qw3bmiipx	Acer	Acer Nitro 24.5インチ IPS 240Hz フルHD 0.5ms(GTG) 非光沢 sRGB 99% AMD FreeSync Premium HDR10 ブルーライト低減 ブラックブースト HDMI 2.1 DisplayPort v1.4 スピーカー・ヘッドフォン端子 ゼロフレーム ゲーミングモニター 3年保証(パネルは1年) VG250QW3bmiipx	【パネルサイズ】24.5インチ / 【最大解像度】1920×1080、フルHD、16:9 / 【液晶パネル方式】IPS、非光沢 / 【色再現性】sRGB 99% / 【表示色】約1,677万色 / 【輝度】250 cd/㎡ / 【コントラスト比（最大）】100000000:1 / 【コントラスト比（通常）】1000:1 / 【入力周波数（垂直)】48Hz-240Hz(HDMI/DisplayPort) / 【応答速度】1ms (GTG) / 0.5ms (GTG, Min.) / 【入力端子】HDMI 2.1×2、DisplayPort v1.4×1 / 【FreeSync】AMD FreeSync Premium / 【HDR】HDR10 / 【ブルーライト軽減】ブルーライトシールド / 【フリッカー軽減】フリッカーレス / 【PIP/PBP】非対応 / 【スピーカー】2W + 2W ステレオスピーカー / 【ヘッドホン端子】搭載 / 【調整機能】【チルト角】 上25° /下5°、【VESAマウント（壁掛け）】 100x100mm 対応 / 【寸法・質量】 / （W）×（H）×（D）mm　約558×430×199、（約558×326×50 スタンドなし）、約3.0kg (スタンドあり）、約2.6kg (スタンドなし） / 【スタンド幅】 約330 mm / 【保証期間】3年（パネル・バックライトユニットは1年）	monitor	20980
ACR_acer-vg240yw3bmiipx	Acer	Acer Nitro 23.8インチ IPS 240Hz フルHD 0.5ms(GTG) 非光沢 sRGB 99% AMD FreeSync Premium HDR10 ブルーライト低減 ブラックブースト HDMI 2.0 DisplayPort v1.4 スピーカー・ヘッドフォン端子 ゼロフレーム ゲーミングモニター 3年保証(パネルは1年) VG240YW3bmiipx	"【パネルサイズ】23.8インチ / 【最大解像度】1920×1080、フルHD、16:9 / 【液晶パネル方式】IPS、非光沢、バックライト: LED / 【色再現性】sRGB 99% / 【表示色】約1,677万色 / 【輝度】250 cd/㎡ / 【コントラスト比（最大）】100000000:1 / 【コントラスト比（通常）】1000:1 / 【入力周波数（垂直)】48Hz-240Hz (HDMI/DisplayPort) / 【応答速度】1ms (GTG) / 0.5ms (GTG, Min.) / 【入力端子】HDMI 2.0×2、DisplayPort v1.4×1 / 【FreeSync】AMD FreeSync Premium / 【HDR】HDR10 / 【ブルーライト軽減】ブルーライトシールド / 【フリッカー軽減】フリッカーレス / 【PIP/PBP】非対応 / 【スピーカー】2W + 2W ステレオスピーカー / 【ヘッドホン端子】搭載 / 【調整機能】【チルト角】 上25° /下5°、【VESAマウント（壁掛け）】 100×100mm 対応 / 【寸法・質量】
（W）×（H）×（D）mm　約540×416×199、（約540×323×65 スタンドなし）、約3.1kg (スタンドあり）、約2.7kg (スタンドなし） / 【スタンド幅】 約330 mm / 【保証期間】3年（パネル・バックライトユニットは1年）"	monitor	19990
ACR_acer-27-vg271zbmiipx	Acer	Acer Nitro ゲーミングモニター 27インチ フルHD IPS 280Hz 0.5ms HDMI2.0 ヘッドホン端子 VG271Zbmiipx	・パネルサイズ：27インチ / ・解像度：フルHD 1920×1080 / ・液晶パネル方式：IPS、非光沢 / ・色再現性：sRGB 99％ / ・入力周波数：48-240Hz（HDMI）、 48-280Hz（DisplayPort　オーバークロック時） / ・応答速度：1ms （GTG）/0.5ms （GTG, Min.　オーバードライブ時） / ・入力端子：HDMI 2.0×2、DisplayPort v1.2×1 / ・その他機能：ブルーライトシールド、フリッカーレス、VESA DisplayHDR™ 400、AMD FreeSync™ Premium / ・スピーカー：2W＋2W ステレオスピーカー / ・調整機能：チルト角上20°/下5° / ・寸法・質量：約614×475×240mm、約4.58kg / ・保証：3年（パネル・バックライトユニットは1年）	monitor	29980
ACR_acer-21-5-v227qhbmixv	Acer	Acer Vero スタンダードモニター 21.5インチ フルHD 再生プラ85％  HDMI1.4 スピーカー ヘッドホン端子 V227QHbmixv	・パネルサイズ：21.5インチ / ・解像度/液晶パネル方式：フルHD 1920×1080/VA、非光沢 / ・輝度/コントラスト比：250cd/㎡（白色LED）/100,000,000:1(ACM) / ・応答速度：4ms (GTG) / ・入力周波数（垂直）：48-100Hz(HDMI）、48-75Hz(ミニD-Sub 15ピン） / ・入力端子：HDMI1.4×1、ミニD-Sub15ピン×1 / ・その他機能：フリッカーレス、ブルーライトシールド、AMD FreeSync / 対応、ゼロ・フレームデザイン / ・調整機能：チルト角 上 25°/下 5° / ・寸法・質量：約約 492.2（W）×378.6（H）×214.6（D）mm、約2.85kg / ・メーカー保証：5年	monitor	14980
ACR_acer-21-5-ea220qhbi	Acer	Acer スタンダードモニター 21.5インチ フルHD VA 100Hz 4ms HDMI1.4 スピーカー非搭載 EA220QHbi	・パネルサイズ：21.5インチ / ・解像度/液晶パネル方式：フルHD 1920×1080/VA、非光沢 / ・輝度/コントラスト比：200cd/㎡（白色LED）/100000000:1（ACM） / ・応答速度：4ms （GTG） / ・入力周波数（垂直）：48-100Hz （HDMI）、48-60Hz（ミニD-Sub 15ピン） / ・入力端子：HDMI1.4×1、ミニD-Sub15ピン×1 / ・その他機能：フリッカーレス、ブルーライトシールド、AMD FreeSync / 対応、ゼロ・フレームデザイン / ・調整機能：チルト角 上 15°/下 5° / ・寸法・質量：約493.1（W）×380.1（H）×200.0（D）mm、約2.3kg / ・メーカー保証：3年（パネル・バックライトユニットは1年）	monitor	11480
ACR_acer-21-5-ka220qhbmix	Acer	Acer スタンダードモニター 21.5インチ フルHD VA 100Hz 1ms HDMI1.4 スピーカー ヘッドホン端子 KA220QHbmix	・パネルサイズ：21.5インチ / ・解像度/液晶パネル方式：フルHD 1920×1080/VA、非光沢 / ・輝度/コントラスト比：250cd/㎡（白色LED）/100,000,000:1（ACM） / ・応答速度：1ms（VRB） / ・入力周波数（垂直）：48-100Hz(HDMI）、48-75Hz(ミニD-Sub 15ピン） / ・入力端子：HDMI1.4×1、ミニD-Sub15ピン×1 / ・その他機能：フリッカーレス、ブルーライトシールド、AMD FreeSync / 対応、ゼロ・フレームデザイン / ・調整機能/音声：チルト角 上 15°/下 5°/ヘッドホン端子搭載、2W＋2Wステレオスピーカー / ・寸法・質量：約492.2（W）×380.0（H）×192.0（D）mm、約2.8kg / ・メーカー保証：3年（パネル・バックライトユニットは1年）	monitor	14800
ACR_acer-23-8-v247yuebmiipxv	Acer	Acer Vero スタンダードモニター 23.8インチ WQHD 再生プラ85％ PIP/PBP スピーカー・ヘッドホン端子搭載 V247YUEbmiipxv	・パネルサイズ：23.8インチ / ・解像度/液晶パネル方式：WQHD 2560×1440/IPS、非光沢 / ・輝度/コントラスト比：300cd/㎡（白色LED）/100,000,000:1（ACM） / ・入力端子：HDMI 2.0×2、DisplayPort v1.2×1 / ・その他機能：PIP/PBP、AMD FreeSync、ブルーライトシールドプロ、フリッカーレス / ・スピーカー：2W＋2W ステレオスピーカー / ・調整機能：チルト角上25°/下5° / ・寸法・質量：約 540（W）×414（H）×215（D）mm、約4.2kg / ・保証：3年（パネル・バックライトユニットは1年）	monitor	34800
ACR_acer-26-5-x27ubmiipruzx	Acer	Predator ゲーミングモニター 26.5インチ OLED 240Hz 0.01ms/0.03ms HDMI2.0 Type-C ピボット 高さ調整 X27Ubmiipruzx	・パネルサイズ：26.5インチ / ・解像度/液晶パネル方式：WQHD 2560×1440/OLED、非光沢 / ・輝度/コントラスト比：150cd/㎡（標準）、450cd/㎡（ピーク時）、1000cd/㎡（HDR 3%、ピーク時）/1,500,000:1 / ・応答速度：0.01ms (PRT) / 0.03ms (GTG) / ・入力周波数（垂直）：48-144Hz(HDMI)、48-240Hz(DisplayPort/Type-C) / ・入力端子：HDMI 2.0×2、DisplayPort v1.4 ×1、USB 3.2(Type-C、給電対応（90W）) ×1 / ・その他機能：フリッカーレス、ブルーライトシールドプロ、AMD FreeSync Premium対応、HDR10 / ・調整機能/音声：ピボット機能時計回り90°/反時計回り90°、高さ調整最大150mm/5W＋5Wステレオスピーカー / ・寸法・質量：約 604（W）×419-569（H）×267（D）mm、約6.1kg / ・メーカー保証：3年（パネル・バックライトユニットは1年）	monitor	149800
ACR_acer-24-5-ka252qebmix	Acer	Acer スタンダードモニター 24.5インチ フルHD IPS 100Hz 1ms HDMI スピーカー KA252QEbmix	"・パネルサイズ：24.5インチ
・解像度/液晶パネル方式：フルHD 1920×1080/IPS、非光沢 / ・輝度/コントラスト比：250cd/㎡（白色LED）/100,000,000:1（ACM） / ・応答速度：1ms（VRB） / ・入力周波数（垂直）：48-100Hz(HDMI）、48-75Hz（ミニD-Sub 15ピン) / ・入力端子：HDMI1.4×1、ミニD-Sub15ピン×1 / ・その他機能：フリッカーレス、ブルーライトシールド、AMD FreeSync / 対応、ゼロ・フレームデザイン / ・調整機能/音声：チルト角 上 15°/下 5°/ヘッドホン端子搭載、2W＋2Wステレオスピーカー / ・寸法・質量：約557（W）×422（H）×192（D）mm、約3.5kg / ・メーカー保証：3年（パネル・バックライトユニットは1年）"	monitor	16800
ACR_acer-27-xv270m3bmiiprx	Acer	Acer Nitro ゲーミングモニター 27インチ フルHD IPS 180Hz 0.5ms HDMI2.0 スピーカー ヘッドホン端子 XV270M3bmiiprx	・パネルサイズ：27インチ / ・解像度/液晶パネル方式：フルHD 1920×1080/IPS、非光沢 / ・輝度/コントラスト比：250cd/㎡（白色LED）/100,000,000:1（ACM） / ・応答速度：1ms （GTG）/0.5ms （GTG, Min.） / ・入力周波数（垂直）：48-180Hz（HDMI/DisplayPort） / ・入力端子：HDMI 2.0×2、DisplayPort v1.2×1 / ・その他機能：ブルーライトシールドプロ、フリッカーレス、AMD FreeSync / Premium 対応、HDR10 / ・調整機能：ピボット機能時計回り90°/反時計回り90°、高さ調整最大120mm、スイベル360° / ・寸法・質量：約 614（W）×400-520（H）×234（D）mm、約5.73kg / ・メーカー保証：3年（パネル・バックライトユニットは1年）	monitor	34800
ACR_acer-27-sa272uewmiipx	Acer	Acer スタンダードモニター 27インチ WQHD 2560×1440 IPS 100Hz 1ms HDMI2.0 スピーカー ヘッドホン端子  SA272UEwmiipx	・パネルサイズ：27インチ / ・解像度/液晶パネル方式：WQHD 2560×1440/IPS、非光沢 / ・輝度/コントラスト比：250cd/㎡（白色LED）/100,000,000:1（ACM） / ・応答速度：1ms（VRB） / ・入力周波数（垂直）：48-100Hz(HDMI/DisplayPort) / ・入力端子：HDMI2.0×2、DisplayPort 1.2×1 / ・その他機能：フリッカーレス、ブルーライトシールド、AMD FreeSync / 対応、ゼロ・フレームデザイン / ・調整機能：チルト角 上 15°/下 5° / ・音声：ヘッドホン端子搭載、1W＋1Wステレオスピーカー / ・寸法・質量：約614（W）×452（H）×224（D）mm、約3.9kg / ・メーカー保証：3年（パネル・バックライトユニットは1年）	monitor	23980
ACR_acer-19-5-20e0qbi	Acer	AOPEN スタンダードモニター 19.5インチ HD+ TN 75Hz HDMI 20E0Qbi	・パネルサイズ：19.5インチ / ・解像度/液晶パネル方式：HD+ 1600×900/TN、非光沢 / ・輝度/コントラスト比：200cd/㎡（白色LED）/100,000,000:1（ACM） / ・応答速度：6ms（GTG） / ・入力周波数（垂直）：50-75Hz（HDMI）/48-75Hz（ミニD-Sub 15ピン） / ・入力端子：HDMI1.4×1、ミニD-Sub 15ピン×1 / ・その他機能：フリッカーレス、ブルーライトシールド / ・調整機能：チルト角 上 15°/下 5° / ・寸法・質量：約469（W）×373（H）×211（D）mm、約2.0kg / ・メーカー保証：3年（パネル・バックライトユニットは1年）	monitor	9990
ACR_acer-27-xv272uv3bmiiprx	Acer	Acer Nitro ゲーミングモニター 27インチ WQHD 高速/広色域IPS 180Hz 0.5ms HDMI2.0 DisplayPort スピーカー ヘッドホン端子 XV272UV3bmiiprx	・パネルサイズ：27インチ / ・解像度：WQHD 2560×1440 / ・液晶パネル方式：高速/広色域IPS、非光沢 / ・色再現性：DCI-P3 95％、DeltaE<1 / ・応答速度：1ms（GTG） /0.5 ms（GTG, Min.） / ・入力周波数（垂直）：48-144Hz(HDMI)/48-180Hz（DisplayPort） / ・入力端子：HDMI 2.0×2、DisplayPort v1.2×1 / ・その他機能：ブルーライトシールドプロ、フリッカーレス、VESA DisplayHDR™  400、AMD FreeSync™ Premium / ・スピーカー：2W＋2W ステレオスピーカー / ・調整機能：ピボット機能90°/90°、スイベル360°、高さ調整最大120mm、チルト角上25°/下5° / ・寸法・質量：約614×401-521×233、約6.3kg / ・保証：3年（パネル・バックライトユニットは1年）	monitor	49800
ACR_acer-16pm1qbbmiuux	Acer	AOPEN モバイルモニター 15.6インチ IPS 非光沢 フルHD 60Hz 4ms HDMI HDR10 USB Type-C スピーカー ヘッドホン端子 PC PS5 Xbox X|S 保護カバー付 16PM1QBbmiuux	・パネルサイズ：15.6インチ / ・解像度/液晶パネル方式：フルHD 1920×1080/IPS、非光沢 / ・輝度/コントラスト比：250cd/㎡（白色LED）/1,000:1 / ・応答速度：4ms （GTG） / ・入力周波数（垂直）：60Hz（Mini HDMI/Type-C） / ・入力端子：Mini HDMI×1、USB Type-C×2 / ・その他機能：フリッカーレス、ブルーライトシールド、AMD FreeSync対応、HDR10 / ・調整機能：チルト角 上45°または60° / ・音声：ヘッドホン端子搭載、1W＋1Wステレオスピーカー / ・寸法：約355（W）×224（H）×15（D）mm（カバーあり） / ・質量：約1.09kg（カバーあり）、約 672g（カバーなし） / ・メーカー保証：3年（パネル・バックライトユニットは1年）	monitor	18800
ACR_acer-27-27hc5x2bmiiphx	Acer	Acer AOPEN 湾曲 ゲーミングモニター 27インチ VA フルHD 240Hz 1ms (TVR) 非光沢 NTSC 72% HDR10 AMD FreeSync Premium HDMI 2.0 DisplayPort v1.4 スピーカー内蔵 ヘッドホン端子 VESAマウント対応 高さ調節機能 27HC5X2bmiiphx	・パネルサイズ：27インチワイド（湾曲 1500R） / ・解像度：FHD 1920×1080 / ・液晶パネル方式：VA、非光沢 / ・色再現性：NTSC 72% / ・応答速度：1ms（TVR） / ・入力周波数（垂直）：48-240Hz（HDMI/DisplayPort） / ・入力端子：HDMI 2.0×2、DisplayPort v1.4×1 / ・その他機能：AMD FreeSync Premium、HDR 10、ブルーライトシールド、フリッカーレス / ・スピーカー：2W＋2W ステレオスピーカー / ・調整機能：チルト角 上20° /下5°、スイベル（左右首振り）機能 右15°/左 15°、高さ調整機能 最大 120mm、ピボッド機能 非対応 / ・VESAマウント：対応（75mm x 75mm） / ・本体寸法（W）×（H）×（D）mm：611×403~523×264 （スタンドあり）、611×363×76（スタンドなし） / ・本体重量 (kg)：4.6（スタンドあり）、3.3（スタンドなし） / ・主な付属品：HDMIケーブル（約1.5m）、ACアダプター、ユーザーマニュアル、台座、支柱、保証書 / ・保証：3年（パネル・バックライトユニットは1年）	monitor	29980
ACR_acer-27-asv27-2p	Acer	Acer SpatialLabs 裸眼立体視モニター 27インチ 4K UHD IPS 光沢 160Hz DCI-P3 95% Delta E<2 AMD FreeSync Premium HDMI 2.1×1 DisplayPort v1.4×1 スピーカー内蔵 VESAマウント対応 高さ調節機能 ASV27-2P	・パネルサイズ：27インチ ワイド / ・解像度：3840×2160、4K UHD、16:9 / ・液晶パネル方式：IPS、光沢、バックライト: LED、10億7000万色（8bit+FRC） / ・色再現性：DCI-P3 95%、Delta E<2 / ・輝度：400 cd/㎡ / ・応答速度：5ms（GTG） / ・入力周波数（垂直）：47-160Hz（HDMI/DisplayPort/USB Type-C） / ・入力端子：HDMI 2.1×1、DisplayPort v1.4×1、USB 3.2ポート（Type-C、Gen1、最大5Gbps）、ヘッドホン端子、USB 3.2ダウンストリームポート×2（Type-A、Gen1、最大5Gbps、電源オフUSB充電機能付き）（1アップ2ダウン） / ・その他機能：ブルーライトシールド、AMD FreeSync Premium、VRB機能 ※AMD FreeSync Premium機能とVRB機能の同時使用はできません。 / ・PIP/PBP：非対応 / ・スピーカー：2.5W + 2.5W ステレオスピーカー / ・調整機能：チルト角上33° /下6.5°、スイベル（左右首振り）右45°/左 45°、高さ調整機能 最大 150mm / ・VESAマウント：対応（100mm x 100mm） / ・寸法・質量：（W）×（H）×（D）mm 約659×456~606×312（約629× 428x 89 スタンドなし）、約9.7kg（スタンドあり）約4.9kg（スタンドなし） / ・付属品：HDMI（2.1対応）ケーブル（1.5m）、USBケーブル（USB Type-A to Type-C）（1.5m）、ACアダプター、ACケーブル（1.5m）、VESAマウントキット（ブラケット×1、ネジ（小）×2、ネジ（大）×4）、モニターカバーキット（一式）、ユーザーガイド、台座、支柱、保証書、修理依頼書 / ・その他：専用統合アプリ「Acer SpatialLabsTM Experience Center Professional」無料ダウンロード提供、各種プラット​フォーム、拡張ツールに対応、開発者向けツールも無償提供 / ・保証：3年（パネル・バックライトユニットは1年）	monitor	550000
ACR_acer-27-xv275fymiiprx	Acer	Acer Nitro ゲーミングモニター 27インチ フルHD IPS 非光沢 360Hz 0.5ms sRGB 99% Delta E<2 AMD FreeSync Premium HDR400 HDMI 2.0 DisplayPort 1.4 PIP/PBP 高さ調整 ピボッド機能 ヘッドホン端子 XV275Fymiiprx	・パネルサイズ： 27インチ / ・解像度：フルHD 1920×1080 / ・液晶パネル方式：IPS、非光沢 / ・色再現性：sRGB 99% Delta E<2 / ・応答速度：1ms（GTG）/ 0.5ms（GTG, Min.） / ・表示色：約1,677万色 / ・入力周波数（垂直）：48-240Hz(HDMI)/48-360Hz（DisplayPort） / ・入力端子：HDMI 2.0×2、DisplayPort v1.4×1 / ・その他機能：PIP/PBP（DisplayPortとHDMI 1またはHDMI 2の組み合わせのみ使用可能）、AMD FreeSync Premium、Acer HDR400、ブルーライトシールド 、フリッカーレス / ・スピーカー：3W + 3W ステレオスピーカー / ・調整機能：チルト角上15°/下5°、スイベル（左右首振り）右20°/左 20°、高さ調整機能 最大 110mm、ピボッド機能 時計回り90°/反時計回り90° / ・VESAマウント：75mm x 75mm 対応 / ・寸法・質量：約614（W）×429～539（H）×250mm（D）（614×362×80mm スタンドなし）、約6.1kg（スタンドあり） 約4.5kg（スタンドなし） / ・付属品：HDMIケーブル（1.5m）、DisplayPortケーブル（1.5m）、電源ケーブル（1.5m）、ユーザーガイド、台座、支柱、保証書、修理依頼書、色差成績書 / ・保証：3年（パネル・バックライトユニットは1年）	monitor	54980
ACR_acer-27-xv275up3biiprx	Acer	Acer Nitro ゲーミングモニター 27インチ MiniLED WQHD VA 170Hz 2ms DeltaE<2 HDMI2.1 DisplayPort1.4 高さ調整 HDR1000 ヘッドホン端子 XV275UP3biiprx	・パネルサイズ：27インチ / ・解像度：WQHD、2560×1440 / ・液晶パネル方式：VA、非光沢、Mini LED / ・色再現性：AdobeRGB 99% 、Delta E<2 / ・応答速度：2ms（GTG） / ・入力周波数（垂直）：48-144Hz(HDMI)、48-170Hz（DisplayPort） / ・入力端子：HDMI 2.1×2、DisplayPort v1.4×1 / ・その他機能：ブルーライトシールド、VESA DisplayHDR 1000、AMD FreeSync Premium / ・調整機能：ピボット機能90°/90°、スイベル右25°/左 25°、高さ調整最大150mm、チルト角上25°/下5° / ・寸法・質量：約613×437-587×267㎜、約6.3kg / ・保証：3年（パネル・バックライトユニットは1年）	monitor	57980
